LON,LAT,TIME,
120.56, 24.29, 173.5736,
120.56, 24.30, 170.9257,
120.56, 24.31, 168.8875,
120.56, 24.32, 161.2890,
120.56, 24.33, 159.0438,
120.56, 24.34, 157.3990,
120.56, 24.35, 155.7596,
120.56, 24.36, 154.1502,
120.57, 22.38, 229.9583,
120.57, 22.39, 231.7060,
120.57, 22.40, 240.4265,
120.57, 22.41, 249.6701,
120.57, 22.42, 255.7863,
120.57, 22.43, 256.5021,
120.57, 22.44, 256.8982,
120.57, 22.45, 258.5441,
120.57, 22.46, 260.2285,
120.57, 22.47, 262.0661,
120.57, 22.48, 271.1735,
120.57, 22.49, 280.5091,
120.57, 22.50, 286.0684,
120.57, 22.51, 287.5823,
120.57, 22.52, 286.9564,
120.57, 22.53, 287.4340,
120.57, 22.54, 295.2259,
120.57, 22.55, 291.2682,
120.57, 22.56, 271.6213,
120.57, 22.57, 260.8254,
120.57, 22.58, 255.2705,
120.57, 22.59, 252.4789,
120.57, 22.60, 253.7325,
120.57, 22.61, 256.2131,
120.57, 22.62, 255.2645,
120.57, 22.63, 251.6123,
120.57, 22.64, 256.6737,
120.57, 22.65, 269.8781,
120.57, 22.66, 281.4567,
120.57, 22.67, 279.2928,
120.57, 22.68, 272.8403,
120.57, 22.69, 270.1699,
120.57, 22.70, 268.7964,
120.57, 22.71, 267.3696,
120.57, 22.72, 265.4122,
120.57, 22.73, 262.2528,
120.57, 22.74, 259.3016,
120.57, 22.75, 258.0229,
120.57, 22.76, 257.9505,
120.57, 22.77, 253.2155,
120.57, 22.78, 252.8192,
120.57, 22.79, 252.6986,
120.57, 22.80, 252.5312,
120.57, 22.81, 252.7031,
120.57, 22.82, 254.2569,
120.57, 22.83, 256.6053,
120.57, 22.84, 256.5407,
120.57, 22.85, 257.1283,
120.57, 22.86, 266.2837,
120.57, 22.87, 274.2744,
120.57, 22.88, 267.4506,
120.57, 22.89, 268.4270,
120.57, 22.90, 274.0000,
120.57, 22.91, 275.1526,
120.57, 22.92, 277.6750,
120.57, 22.93, 281.9844,
120.57, 22.94, 287.1620,
120.57, 22.95, 292.7959,
120.57, 22.96, 298.4436,
120.57, 22.97, 303.8809,
120.57, 22.98, 309.1319,
120.57, 22.99, 314.6313,
120.57, 23.00, 320.6251,
120.57, 23.01, 327.0241,
120.57, 23.02, 332.9526,
120.57, 23.03, 337.6372,
120.57, 23.04, 341.8179,
120.57, 23.05, 345.9213,
120.57, 23.06, 349.9205,
120.57, 23.07, 354.5289,
120.57, 23.08, 360.2832,
120.57, 23.09, 366.7610,
120.57, 23.10, 370.1062,
120.57, 23.11, 371.1735,
120.57, 23.12, 369.8844,
120.57, 23.13, 365.0391,
120.57, 23.14, 356.4488,
120.57, 23.15, 344.9562,
120.57, 23.16, 331.8860,
120.57, 23.17, 320.5686,
120.57, 23.18, 311.6358,
120.57, 23.19, 303.7946,
120.57, 23.20, 297.9493,
120.57, 23.21, 294.0921,
120.57, 23.22, 291.8777,
120.57, 23.23, 291.9268,
120.57, 23.24, 297.0285,
120.57, 23.25, 317.9690,
120.57, 23.26, 334.0034,
120.57, 23.27, 333.3240,
120.57, 23.28, 331.5255,
120.57, 23.29, 328.9822,
120.57, 23.30, 323.9665,
120.57, 23.31, 315.6592,
120.57, 23.32, 314.1174,
120.57, 23.33, 311.9575,
120.57, 23.34, 305.4874,
120.57, 23.35, 298.1280,
120.57, 23.36, 291.1255,
120.57, 23.37, 290.4966,
120.57, 23.38, 292.4386,
120.57, 23.39, 293.0219,
120.57, 23.40, 291.7569,
120.57, 23.41, 288.4439,
120.57, 23.42, 284.6191,
120.57, 23.43, 280.6166,
120.57, 23.44, 277.3515,
120.57, 23.45, 277.4423,
120.57, 23.46, 296.1154,
120.57, 23.47, 320.4442,
120.57, 23.48, 299.2397,
120.57, 23.49, 277.5757,
120.57, 23.50, 264.6300,
120.57, 23.51, 256.9245,
120.57, 23.52, 254.1613,
120.57, 23.53, 266.4366,
120.57, 23.54, 266.4882,
120.57, 23.55, 261.7195,
120.57, 23.56, 255.3993,
120.57, 23.57, 247.6157,
120.57, 23.58, 239.2032,
120.57, 23.59, 231.3444,
120.57, 23.60, 225.8059,
120.57, 23.61, 221.1786,
120.57, 23.62, 217.0405,
120.57, 23.63, 214.5566,
120.57, 23.64, 205.7226,
120.57, 23.65, 199.6935,
120.57, 23.66, 198.6041,
120.57, 23.67, 199.5798,
120.57, 23.68, 201.0755,
120.57, 23.69, 200.3496,
120.57, 23.70, 198.0139,
120.57, 23.71, 197.9994,
120.57, 23.72, 197.5673,
120.57, 23.73, 198.7279,
120.57, 23.74, 198.4431,
120.57, 23.75, 196.8200,
120.57, 23.76, 188.4756,
120.57, 23.77, 179.1058,
120.57, 23.78, 168.8170,
120.57, 23.79, 164.0414,
120.57, 23.80, 164.6523,
120.57, 23.81, 170.1297,
120.57, 23.82, 164.5180,
120.57, 23.83, 167.9587,
120.57, 23.84, 172.7990,
120.57, 23.85, 171.4747,
120.57, 23.86, 172.3747,
120.57, 23.87, 174.5098,
120.57, 23.88, 177.0745,
120.57, 23.89, 178.3667,
120.57, 23.90, 178.3123,
120.57, 23.91, 175.1294,
120.57, 23.92, 170.4324,
120.57, 23.93, 170.1617,
120.57, 23.94, 172.4857,
120.57, 23.95, 175.9834,
120.57, 23.96, 177.0867,
120.57, 23.97, 185.1517,
120.57, 23.98, 183.8427,
120.57, 23.99, 183.1189,
120.57, 24.00, 185.0482,
120.57, 24.01, 185.5877,
120.57, 24.02, 184.0491,
120.57, 24.03, 180.5954,
120.57, 24.04, 176.3724,
120.57, 24.05, 172.2590,
120.57, 24.06, 169.3427,
120.57, 24.07, 166.5913,
120.57, 24.08, 165.5310,
120.57, 24.09, 170.3619,
120.57, 24.10, 168.6713,
120.57, 24.11, 170.5000,
120.57, 24.12, 173.1404,
120.57, 24.13, 176.4780,
120.57, 24.14, 181.7082,
120.57, 24.15, 190.5960,
120.57, 24.16, 187.5354,
120.57, 24.17, 183.1616,
120.57, 24.18, 180.1146,
120.57, 24.19, 177.8530,
120.57, 24.20, 177.0155,
120.57, 24.21, 176.8599,
120.57, 24.22, 180.5343,
120.57, 24.23, 177.0828,
120.57, 24.24, 175.2350,
120.57, 24.25, 174.8207,
120.57, 24.26, 174.6243,
120.57, 24.27, 175.1440,
120.57, 24.28, 176.2139,
120.57, 24.29, 174.0318,
120.57, 24.30, 171.1810,
120.57, 24.31, 169.2533,
120.57, 24.32, 167.8680,
120.57, 24.33, 162.0571,
120.57, 24.34, 158.9407,
120.57, 24.35, 157.3723,
120.57, 24.36, 155.6664,
120.57, 24.37, 154.1103,
120.57, 24.38, 152.6448,
120.58, 22.37, 235.0804,
120.58, 22.38, 235.8010,
120.58, 22.39, 238.9498,
120.58, 22.40, 246.4988,
120.58, 22.41, 260.9629,
120.58, 22.42, 262.7210,
120.58, 22.43, 263.4277,
120.58, 22.44, 265.8605,
120.58, 22.45, 269.2115,
120.58, 22.46, 272.2480,
120.58, 22.47, 275.8521,
120.58, 22.48, 283.3871,
120.58, 22.49, 289.6848,
120.58, 22.50, 294.5427,
120.58, 22.51, 297.4808,
120.58, 22.52, 299.6514,
120.58, 22.53, 301.6822,
120.58, 22.54, 304.6197,
120.58, 22.55, 302.5805,
120.58, 22.56, 284.0106,
120.58, 22.57, 275.4724,
120.58, 22.58, 268.6677,
120.58, 22.59, 264.1293,
120.58, 22.60, 262.4312,
120.58, 22.61, 260.1964,
120.58, 22.62, 258.3699,
120.58, 22.63, 257.8589,
120.58, 22.64, 265.2937,
120.58, 22.65, 277.0967,
120.58, 22.66, 286.5579,
120.58, 22.67, 283.2656,
120.58, 22.68, 276.6709,
120.58, 22.69, 273.4722,
120.58, 22.70, 272.8549,
120.58, 22.71, 272.1852,
120.58, 22.72, 270.6779,
120.58, 22.73, 267.7956,
120.58, 22.74, 263.6311,
120.58, 22.75, 261.5191,
120.58, 22.76, 259.8309,
120.58, 22.77, 257.2387,
120.58, 22.78, 256.3278,
120.58, 22.79, 255.8207,
120.58, 22.80, 255.3040,
120.58, 22.81, 255.3954,
120.58, 22.82, 255.6558,
120.58, 22.83, 256.3871,
120.58, 22.84, 257.8839,
120.58, 22.85, 261.3855,
120.58, 22.86, 268.5917,
120.58, 22.87, 271.3169,
120.58, 22.88, 270.4060,
120.58, 22.89, 272.7244,
120.58, 22.90, 276.7130,
120.58, 22.91, 280.6511,
120.58, 22.92, 283.2314,
120.58, 22.93, 286.4057,
120.58, 22.94, 291.4761,
120.58, 22.95, 297.4463,
120.58, 22.96, 303.0352,
120.58, 22.97, 308.0971,
120.58, 22.98, 313.4367,
120.58, 22.99, 318.7516,
120.58, 23.00, 324.5133,
120.58, 23.01, 331.5617,
120.58, 23.02, 339.9962,
120.58, 23.03, 346.5174,
120.58, 23.04, 350.6489,
120.58, 23.05, 354.5288,
120.58, 23.06, 358.7937,
120.58, 23.07, 363.4112,
120.58, 23.08, 369.4493,
120.58, 23.09, 377.0192,
120.58, 23.10, 385.7326,
120.58, 23.11, 393.2509,
120.58, 23.12, 396.8168,
120.58, 23.13, 387.8440,
120.58, 23.14, 370.3341,
120.58, 23.15, 351.6298,
120.58, 23.16, 335.0629,
120.58, 23.17, 320.2178,
120.58, 23.18, 310.0204,
120.58, 23.19, 303.4311,
120.58, 23.20, 295.7612,
120.58, 23.21, 288.7730,
120.58, 23.22, 283.6492,
120.58, 23.23, 283.3834,
120.58, 23.24, 296.1689,
120.58, 23.25, 325.4143,
120.58, 23.26, 335.7770,
120.58, 23.27, 338.0367,
120.58, 23.28, 339.5213,
120.58, 23.29, 341.5862,
120.58, 23.30, 341.3274,
120.58, 23.31, 348.3262,
120.58, 23.32, 371.3241,
120.58, 23.33, 348.2753,
120.58, 23.34, 318.3525,
120.58, 23.35, 305.0469,
120.58, 23.36, 296.8920,
120.58, 23.37, 299.1553,
120.58, 23.38, 304.4211,
120.58, 23.39, 307.8369,
120.58, 23.40, 307.6890,
120.58, 23.41, 304.1578,
120.58, 23.42, 298.5462,
120.58, 23.43, 291.9263,
120.58, 23.44, 284.6377,
120.58, 23.45, 283.8914,
120.58, 23.46, 311.9320,
120.58, 23.47, 321.2116,
120.58, 23.48, 313.2688,
120.58, 23.49, 297.4781,
120.58, 23.50, 279.2761,
120.58, 23.51, 264.5463,
120.58, 23.52, 265.8435,
120.58, 23.53, 291.1297,
120.58, 23.54, 291.3276,
120.58, 23.55, 284.8659,
120.58, 23.56, 276.1953,
120.58, 23.57, 266.0403,
120.58, 23.58, 255.0020,
120.58, 23.59, 244.2925,
120.58, 23.60, 236.1286,
120.58, 23.61, 227.3764,
120.58, 23.62, 218.5448,
120.58, 23.63, 210.2978,
120.58, 23.64, 199.5159,
120.58, 23.65, 194.2329,
120.58, 23.66, 192.8299,
120.58, 23.67, 194.4591,
120.58, 23.68, 198.7244,
120.58, 23.69, 201.8173,
120.58, 23.70, 202.2769,
120.58, 23.71, 202.9079,
120.58, 23.72, 201.4632,
120.58, 23.73, 199.7756,
120.58, 23.74, 198.2372,
120.58, 23.75, 194.9121,
120.58, 23.76, 187.5318,
120.58, 23.77, 181.5126,
120.58, 23.78, 173.6273,
120.58, 23.79, 167.9927,
120.58, 23.80, 165.3568,
120.58, 23.81, 166.1462,
120.58, 23.82, 164.5516,
120.58, 23.83, 166.5382,
120.58, 23.84, 168.5251,
120.58, 23.85, 169.7410,
120.58, 23.86, 172.4679,
120.58, 23.87, 175.9292,
120.58, 23.88, 175.4109,
120.58, 23.89, 178.1775,
120.58, 23.90, 176.9839,
120.58, 23.91, 167.9666,
120.58, 23.92, 165.5137,
120.58, 23.93, 166.4583,
120.58, 23.94, 169.8417,
120.58, 23.95, 172.2855,
120.58, 23.96, 173.7587,
120.58, 23.97, 175.4286,
120.58, 23.98, 180.5736,
120.58, 23.99, 182.6584,
120.58, 24.00, 186.2568,
120.58, 24.01, 188.4654,
120.58, 24.02, 187.7772,
120.58, 24.03, 185.0085,
120.58, 24.04, 180.8708,
120.58, 24.05, 176.6516,
120.58, 24.06, 172.6130,
120.58, 24.07, 169.9601,
120.58, 24.08, 167.7501,
120.58, 24.09, 169.2982,
120.58, 24.10, 171.6804,
120.58, 24.11, 174.1974,
120.58, 24.12, 177.0961,
120.58, 24.13, 180.6599,
120.58, 24.14, 185.6582,
120.58, 24.15, 191.1376,
120.58, 24.16, 191.5053,
120.58, 24.17, 188.4452,
120.58, 24.18, 187.2571,
120.58, 24.19, 184.3216,
120.58, 24.20, 180.9789,
120.58, 24.21, 180.0621,
120.58, 24.22, 180.8882,
120.58, 24.23, 180.3206,
120.58, 24.24, 177.1507,
120.58, 24.25, 176.3088,
120.58, 24.26, 175.8145,
120.58, 24.27, 175.2339,
120.58, 24.28, 174.4082,
120.58, 24.29, 172.8885,
120.58, 24.30, 170.5688,
120.58, 24.31, 168.4744,
120.58, 24.32, 167.1902,
120.58, 24.33, 166.2866,
120.58, 24.34, 162.8256,
120.58, 24.35, 159.4657,
120.58, 24.36, 157.5122,
120.58, 24.37, 155.8271,
120.58, 24.38, 154.2769,
120.58, 24.39, 152.7363,
120.59, 22.36, 232.7590,
120.59, 22.37, 238.1703,
120.59, 22.38, 238.6540,
120.59, 22.39, 245.2251,
120.59, 22.40, 252.3942,
120.59, 22.41, 268.4253,
120.59, 22.42, 267.3123,
120.59, 22.43, 269.2448,
120.59, 22.44, 273.4334,
120.59, 22.45, 278.4248,
120.59, 22.46, 283.5646,
120.59, 22.47, 289.0848,
120.59, 22.48, 294.4681,
120.59, 22.49, 300.0938,
120.59, 22.50, 305.3131,
120.59, 22.51, 309.4203,
120.59, 22.52, 312.6940,
120.59, 22.53, 315.5350,
120.59, 22.54, 317.5744,
120.59, 22.55, 310.2820,
120.59, 22.56, 299.6517,
120.59, 22.57, 290.4416,
120.59, 22.58, 283.0168,
120.59, 22.59, 276.4590,
120.59, 22.60, 272.8044,
120.59, 22.61, 268.9911,
120.59, 22.62, 266.9846,
120.59, 22.63, 271.5000,
120.59, 22.64, 280.2343,
120.59, 22.65, 291.6756,
120.59, 22.66, 294.8582,
120.59, 22.67, 289.0676,
120.59, 22.68, 283.6339,
120.59, 22.69, 279.6196,
120.59, 22.70, 278.4676,
120.59, 22.71, 278.7661,
120.59, 22.72, 277.5476,
120.59, 22.73, 274.4309,
120.59, 22.74, 269.8698,
120.59, 22.75, 266.0203,
120.59, 22.76, 264.7445,
120.59, 22.77, 263.5887,
120.59, 22.78, 262.2675,
120.59, 22.79, 261.2035,
120.59, 22.80, 260.6083,
120.59, 22.81, 260.5592,
120.59, 22.82, 260.0540,
120.59, 22.83, 260.3869,
120.59, 22.84, 261.8654,
120.59, 22.85, 265.6944,
120.59, 22.86, 269.7797,
120.59, 22.87, 271.6945,
120.59, 22.88, 273.9309,
120.59, 22.89, 278.3184,
120.59, 22.90, 282.5555,
120.59, 22.91, 286.9778,
120.59, 22.92, 290.0645,
120.59, 22.93, 294.5978,
120.59, 22.94, 299.2000,
120.59, 22.95, 304.2404,
120.59, 22.96, 309.5064,
120.59, 22.97, 314.3298,
120.59, 22.98, 318.7505,
120.59, 22.99, 323.7281,
120.59, 23.00, 329.0562,
120.59, 23.01, 335.6624,
120.59, 23.02, 345.9723,
120.59, 23.03, 356.6205,
120.59, 23.04, 358.8491,
120.59, 23.05, 362.1130,
120.59, 23.06, 367.3760,
120.59, 23.07, 373.9323,
120.59, 23.08, 381.4562,
120.59, 23.09, 385.7001,
120.59, 23.10, 390.3976,
120.59, 23.11, 395.8102,
120.59, 23.12, 400.2456,
120.59, 23.13, 393.9366,
120.59, 23.14, 380.1685,
120.59, 23.15, 367.0841,
120.59, 23.16, 350.5974,
120.59, 23.17, 326.8948,
120.59, 23.18, 320.4020,
120.59, 23.19, 314.3354,
120.59, 23.20, 302.9848,
120.59, 23.21, 291.1947,
120.59, 23.22, 282.7781,
120.59, 23.23, 279.2962,
120.59, 23.24, 294.4146,
120.59, 23.25, 312.0026,
120.59, 23.26, 323.6439,
120.59, 23.27, 331.8026,
120.59, 23.28, 337.1950,
120.59, 23.29, 339.4997,
120.59, 23.30, 341.6755,
120.59, 23.31, 343.8422,
120.59, 23.32, 350.6834,
120.59, 23.33, 356.4993,
120.59, 23.34, 326.9819,
120.59, 23.35, 305.1443,
120.59, 23.36, 302.3179,
120.59, 23.37, 308.9409,
120.59, 23.38, 318.1339,
120.59, 23.39, 326.9207,
120.59, 23.40, 329.3322,
120.59, 23.41, 325.6247,
120.59, 23.42, 316.7898,
120.59, 23.43, 304.0913,
120.59, 23.44, 289.4893,
120.59, 23.45, 291.3907,
120.59, 23.46, 321.7287,
120.59, 23.47, 334.9037,
120.59, 23.48, 333.4756,
120.59, 23.49, 321.4094,
120.59, 23.50, 305.0677,
120.59, 23.51, 292.1362,
120.59, 23.52, 293.6389,
120.59, 23.53, 329.9810,
120.59, 23.54, 323.7648,
120.59, 23.55, 312.7585,
120.59, 23.56, 300.0413,
120.59, 23.57, 285.9932,
120.59, 23.58, 271.9190,
120.59, 23.59, 258.7967,
120.59, 23.60, 246.6415,
120.59, 23.61, 234.9105,
120.59, 23.62, 222.9141,
120.59, 23.63, 210.4408,
120.59, 23.64, 196.9055,
120.59, 23.65, 191.0918,
120.59, 23.66, 190.9963,
120.59, 23.67, 192.4964,
120.59, 23.68, 197.3185,
120.59, 23.69, 202.1882,
120.59, 23.70, 205.7469,
120.59, 23.71, 213.0889,
120.59, 23.72, 204.6069,
120.59, 23.73, 201.3350,
120.59, 23.74, 199.6430,
120.59, 23.75, 196.1858,
120.59, 23.76, 190.1884,
120.59, 23.77, 186.8057,
120.59, 23.78, 179.8348,
120.59, 23.79, 173.7291,
120.59, 23.80, 170.6022,
120.59, 23.81, 169.7822,
120.59, 23.82, 169.4837,
120.59, 23.83, 169.6934,
120.59, 23.84, 169.6538,
120.59, 23.85, 171.2077,
120.59, 23.86, 193.4394,
120.59, 23.87, 185.0174,
120.59, 23.88, 175.7181,
120.59, 23.89, 171.1265,
120.59, 23.90, 166.9003,
120.59, 23.91, 164.2308,
120.59, 23.92, 162.4219,
120.59, 23.93, 164.1206,
120.59, 23.94, 171.7370,
120.59, 23.95, 175.6145,
120.59, 23.96, 173.5527,
120.59, 23.97, 174.6629,
120.59, 23.98, 177.3567,
120.59, 23.99, 182.4210,
120.59, 24.00, 187.9966,
120.59, 24.01, 192.4115,
120.59, 24.02, 192.7223,
120.59, 24.03, 190.0103,
120.59, 24.04, 185.7214,
120.59, 24.05, 181.1148,
120.59, 24.06, 176.9867,
120.59, 24.07, 173.9515,
120.59, 24.08, 172.0473,
120.59, 24.09, 172.3069,
120.59, 24.10, 174.6370,
120.59, 24.11, 177.4209,
120.59, 24.12, 180.3802,
120.59, 24.13, 183.9246,
120.59, 24.14, 187.7245,
120.59, 24.15, 190.6792,
120.59, 24.16, 191.2994,
120.59, 24.17, 194.3230,
120.59, 24.18, 198.4089,
120.59, 24.19, 193.7860,
120.59, 24.20, 187.1785,
120.59, 24.21, 184.1711,
120.59, 24.22, 186.1142,
120.59, 24.23, 185.1655,
120.59, 24.24, 180.5959,
120.59, 24.25, 178.8974,
120.59, 24.26, 177.2801,
120.59, 24.27, 175.3005,
120.59, 24.28, 173.7482,
120.59, 24.29, 171.9900,
120.59, 24.30, 169.9558,
120.59, 24.31, 167.9366,
120.59, 24.32, 166.6979,
120.59, 24.33, 166.3336,
120.59, 24.34, 166.3416,
120.59, 24.35, 163.8566,
120.59, 24.36, 160.3693,
120.59, 24.37, 158.3073,
120.59, 24.38, 156.7259,
120.59, 24.39, 154.9937,
120.59, 24.40, 153.3802,
120.60, 22.34, 224.1084,
120.60, 22.35, 228.5009,
120.60, 22.36, 235.2482,
120.60, 22.37, 244.7139,
120.60, 22.38, 250.3991,
120.60, 22.39, 253.0249,
120.60, 22.40, 256.3110,
120.60, 22.41, 265.6772,
120.60, 22.42, 270.3538,
120.60, 22.43, 274.7219,
120.60, 22.44, 280.5047,
120.60, 22.45, 287.0497,
120.60, 22.46, 294.2943,
120.60, 22.47, 302.3277,
120.60, 22.48, 305.6749,
120.60, 22.49, 310.8627,
120.60, 22.50, 316.8822,
120.60, 22.51, 322.4336,
120.60, 22.52, 327.0318,
120.60, 22.53, 330.8417,
120.60, 22.54, 336.0972,
120.60, 22.55, 323.8898,
120.60, 22.56, 310.9754,
120.60, 22.57, 303.2166,
120.60, 22.58, 296.6145,
120.60, 22.59, 290.8449,
120.60, 22.60, 283.6465,
120.60, 22.61, 282.1850,
120.60, 22.62, 282.8123,
120.60, 22.63, 286.7291,
120.60, 22.64, 298.9050,
120.60, 22.65, 319.9327,
120.60, 22.66, 317.0652,
120.60, 22.67, 314.9325,
120.60, 22.68, 295.4969,
120.60, 22.69, 288.5509,
120.60, 22.70, 286.8593,
120.60, 22.71, 287.6883,
120.60, 22.72, 286.9911,
120.60, 22.73, 282.6997,
120.60, 22.74, 276.8315,
120.60, 22.75, 274.5930,
120.60, 22.76, 275.0085,
120.60, 22.77, 271.9737,
120.60, 22.78, 269.9255,
120.60, 22.79, 268.5621,
120.60, 22.80, 267.6795,
120.60, 22.81, 267.6849,
120.60, 22.82, 266.1799,
120.60, 22.83, 264.0438,
120.60, 22.84, 266.5018,
120.60, 22.85, 270.0169,
120.60, 22.86, 273.3535,
120.60, 22.87, 276.5669,
120.60, 22.88, 280.7139,
120.60, 22.89, 285.0657,
120.60, 22.90, 289.6136,
120.60, 22.91, 294.3873,
120.60, 22.92, 299.0686,
120.60, 22.93, 305.5584,
120.60, 22.94, 309.3592,
120.60, 22.95, 313.3830,
120.60, 22.96, 317.4497,
120.60, 22.97, 322.0174,
120.60, 22.98, 326.2655,
120.60, 22.99, 329.7708,
120.60, 23.00, 334.0324,
120.60, 23.01, 339.1330,
120.60, 23.02, 347.8683,
120.60, 23.03, 356.0759,
120.60, 23.04, 360.7316,
120.60, 23.05, 366.2377,
120.60, 23.06, 372.3600,
120.60, 23.07, 378.8083,
120.60, 23.08, 382.4148,
120.60, 23.09, 384.0352,
120.60, 23.10, 386.0203,
120.60, 23.11, 388.3109,
120.60, 23.12, 389.5242,
120.60, 23.13, 387.5919,
120.60, 23.14, 383.5306,
120.60, 23.15, 375.9391,
120.60, 23.16, 374.5290,
120.60, 23.17, 391.2864,
120.60, 23.18, 362.2049,
120.60, 23.19, 336.4489,
120.60, 23.20, 319.6212,
120.60, 23.21, 305.5682,
120.60, 23.22, 291.9587,
120.60, 23.23, 283.7523,
120.60, 23.24, 291.6104,
120.60, 23.25, 306.5591,
120.60, 23.26, 316.8650,
120.60, 23.27, 324.8713,
120.60, 23.28, 330.3294,
120.60, 23.29, 332.7139,
120.60, 23.30, 334.1378,
120.60, 23.31, 335.2556,
120.60, 23.32, 339.8117,
120.60, 23.33, 351.5832,
120.60, 23.34, 341.4353,
120.60, 23.35, 323.9099,
120.60, 23.36, 318.5016,
120.60, 23.37, 322.4293,
120.60, 23.38, 331.7299,
120.60, 23.39, 343.6411,
120.60, 23.40, 358.1819,
120.60, 23.41, 357.9285,
120.60, 23.42, 337.6362,
120.60, 23.43, 317.7455,
120.60, 23.44, 308.3652,
120.60, 23.45, 310.8606,
120.60, 23.46, 337.2692,
120.60, 23.47, 358.3716,
120.60, 23.48, 361.8282,
120.60, 23.49, 352.9471,
120.60, 23.50, 338.4196,
120.60, 23.51, 329.1779,
120.60, 23.52, 337.3559,
120.60, 23.53, 380.3805,
120.60, 23.54, 363.4324,
120.60, 23.55, 342.2729,
120.60, 23.56, 323.4537,
120.60, 23.57, 305.8666,
120.60, 23.58, 289.6984,
120.60, 23.59, 273.7852,
120.60, 23.60, 257.7765,
120.60, 23.61, 243.8240,
120.60, 23.62, 229.7560,
120.60, 23.63, 214.5245,
120.60, 23.64, 197.0373,
120.60, 23.65, 190.7180,
120.60, 23.66, 190.3681,
120.60, 23.67, 192.2173,
120.60, 23.68, 198.3440,
120.60, 23.69, 203.5174,
120.60, 23.70, 204.0014,
120.60, 23.71, 203.9229,
120.60, 23.72, 201.5636,
120.60, 23.73, 198.7522,
120.60, 23.74, 197.4318,
120.60, 23.75, 204.6808,
120.60, 23.76, 191.5543,
120.60, 23.77, 193.8394,
120.60, 23.78, 186.5773,
120.60, 23.79, 180.9090,
120.60, 23.80, 176.8949,
120.60, 23.81, 175.9270,
120.60, 23.82, 175.2905,
120.60, 23.83, 175.0175,
120.60, 23.84, 177.1643,
120.60, 23.85, 180.2279,
120.60, 23.86, 182.2691,
120.60, 23.87, 181.3672,
120.60, 23.88, 176.9277,
120.60, 23.89, 172.4640,
120.60, 23.90, 168.1399,
120.60, 23.91, 164.0164,
120.60, 23.92, 161.2086,
120.60, 23.93, 163.0851,
120.60, 23.94, 167.8324,
120.60, 23.95, 170.6073,
120.60, 23.96, 171.5464,
120.60, 23.97, 173.1455,
120.60, 23.98, 175.4283,
120.60, 23.99, 180.6609,
120.60, 24.00, 187.0524,
120.60, 24.01, 195.1347,
120.60, 24.02, 198.6533,
120.60, 24.03, 195.4977,
120.60, 24.04, 190.5981,
120.60, 24.05, 185.4292,
120.60, 24.06, 181.1885,
120.60, 24.07, 178.3174,
120.60, 24.08, 176.7754,
120.60, 24.09, 176.4537,
120.60, 24.10, 177.7938,
120.60, 24.11, 180.2221,
120.60, 24.12, 183.0890,
120.60, 24.13, 186.2748,
120.60, 24.14, 189.4498,
120.60, 24.15, 191.8678,
120.60, 24.16, 189.9561,
120.60, 24.17, 193.7601,
120.60, 24.18, 213.5029,
120.60, 24.19, 205.9343,
120.60, 24.20, 192.5235,
120.60, 24.21, 189.5583,
120.60, 24.22, 196.3425,
120.60, 24.23, 189.4816,
120.60, 24.24, 182.7044,
120.60, 24.25, 180.9609,
120.60, 24.26, 178.8215,
120.60, 24.27, 176.2448,
120.60, 24.28, 173.6377,
120.60, 24.29, 171.5197,
120.60, 24.30, 169.3664,
120.60, 24.31, 167.6818,
120.60, 24.32, 166.8073,
120.60, 24.33, 167.0226,
120.60, 24.34, 168.7890,
120.60, 24.35, 169.3527,
120.60, 24.36, 164.7890,
120.60, 24.37, 161.7803,
120.60, 24.38, 159.7360,
120.60, 24.39, 158.1342,
120.60, 24.40, 156.2520,
120.60, 24.41, 154.5916,
120.60, 24.42, 153.0181,
120.61, 22.33, 224.2423,
120.61, 22.34, 227.9197,
120.61, 22.35, 234.0696,
120.61, 22.36, 243.0914,
120.61, 22.37, 251.4108,
120.61, 22.38, 256.2416,
120.61, 22.39, 257.5319,
120.61, 22.40, 258.7771,
120.61, 22.41, 264.0710,
120.61, 22.42, 272.4199,
120.61, 22.43, 279.9641,
120.61, 22.44, 288.6181,
120.61, 22.45, 297.4691,
120.61, 22.46, 306.5619,
120.61, 22.47, 313.3124,
120.61, 22.48, 317.8706,
120.61, 22.49, 323.5311,
120.61, 22.50, 329.7905,
120.61, 22.51, 336.0436,
120.61, 22.52, 343.0348,
120.61, 22.53, 348.6681,
120.61, 22.54, 346.3870,
120.61, 22.55, 334.4533,
120.61, 22.56, 321.7400,
120.61, 22.57, 313.9030,
120.61, 22.58, 307.8998,
120.61, 22.59, 302.6123,
120.61, 22.60, 303.3175,
120.61, 22.61, 301.4882,
120.61, 22.62, 300.9792,
120.61, 22.63, 301.4401,
120.61, 22.64, 308.8113,
120.61, 22.65, 315.3800,
120.61, 22.66, 320.8884,
120.61, 22.67, 323.0074,
120.61, 22.68, 305.5699,
120.61, 22.69, 296.6091,
120.61, 22.70, 297.4068,
120.61, 22.71, 302.5548,
120.61, 22.72, 303.9727,
120.61, 22.73, 294.9491,
120.61, 22.74, 288.7529,
120.61, 22.75, 291.3467,
120.61, 22.76, 287.8353,
120.61, 22.77, 283.2175,
120.61, 22.78, 279.8800,
120.61, 22.79, 278.7333,
120.61, 22.80, 279.0100,
